source,author,title,description,url,urlToImage,publishedAt,content
"{'id': None, 'name': 'Biztoc.com'}",aol.com,Hertz is done gambling with EVs: It took a first-quarter $195 million hit on Teslas that just keep losing value and can’t sell them fast enough,"Hertz is hurting. The company was expecting a challenging first quarter, but it got more than it bargained for: It reported a $392 million adjusted net loss on Thursday. Despite increases in rental car demand, Hertz said it’s been bruised by its fleet of elec…",https://biztoc.com/x/fce7a589d14b3007,https://c.biztoc.com/p/fce7a589d14b3007/s.webp,2024-04-26T00:22:06Z,"Hertz is hurting. The company was expecting a challenging first quarter, but it got more than it bargained for: It reported a $392 million adjusted net loss on Thursday. Despite increases in rental c… [+286 chars]"
"{'id': None, 'name': 'Biztoc.com'}",finance.yahoo.com,Hertz is done gambling with EVs: It took a first-quarter $195 million hit on Teslas that just keep losing value and can’t sell them fast enough,"Hertz is hurting. The company was expecting a challenging first quarter, but it got more than it bargained for: It reported a $392 million adjusted net loss on Thursday. Despite increases in rental car demand, Hertz said it’s been bruised by its fleet of elec…",https://biztoc.com/x/4c28cd21481a99c0,https://c.biztoc.com/p/4c28cd21481a99c0/s.webp,2024-04-26T16:56:04Z,"Hertz is hurting. The company was expecting a challenging first quarter, but it got more than it bargained for: It reported a $392 million adjusted net loss on Thursday. Despite increases in rental c… [+298 chars]"
"{'id': None, 'name': 'Biztoc.com'}",finbold.com,Dogecoin could be on the road to a “long-term bullish rally”,"Meme cryptocurrency Dogecoin (DOGE) continues to dominate the spotlight amid the ongoing market recovery, posting significant gains as it strives to breach the $0.20 resistance. In this regard, a crypto analyst using the pseudonym Behdark in a TradingView pos…",https://biztoc.com/x/410520a832385d35,https://c.biztoc.com/p/410520a832385d35/s.webp,2024-05-05T13:00:14Z,"Meme cryptocurrency Dogecoin (DOGE) continues to dominate the spotlight amid the ongoing market recovery, posting significant gains as it strives to breach the $0.20 resistance.In this regard, a cryp… [+244 chars]"
"{'id': None, 'name': 'Biztoc.com'}",investorplace.com,Stock Market Crash Warning: Don’t Get Caught Holding These 3 EV Charging Stocks,"EV charging stocks, despite a boon in infrastructure spending, will suffer from sectoral headwinds. The electric vehicle (EV) market continues to suffer from key demand risks. Interest rates in the United States and abroad remain elevated and will likely rema…",https://biztoc.com/x/e4cef5762c56d542,https://c.biztoc.com/p/e4cef5762c56d542/s.webp,2024-05-05T11:04:08Z,"EV charging stocks, despite a boon in infrastructure spending, will suffer from sectoral headwinds.The electric vehicle (EV) market continues to suffer from key demand risks. Interest rates in the Un… [+283 chars]"
"{'id': None, 'name': 'Biztoc.com'}",investorplace.com,3 EV Stocks That Could Be Multibaggers in the Making: April Edition,"Energize your portfolio with these EV picks Investing in electric vehicle (EV) stocks has become a standout trend of the decade. However, it comes with inherent volatility. As of 2024, global EV demand shows signs of weakening. Despite this, the future of the…",https://biztoc.com/x/665d05a59d41179f,https://c.biztoc.com/p/665d05a59d41179f/s.webp,2024-04-23T11:48:05Z,"Energize your portfolio with these EV picksInvesting in electric vehicle (EV) stocks has become a standout trend of the decade. However, it comes with inherent volatility.As of 2024, global EV demand… [+293 chars]"
"{'id': None, 'name': 'Biztoc.com'}",investorplace.com,Stock Moving Today?,AFRM stock is falling on WMT's addition of One Affirm (NASDAQ:AFRM) stock is falling on Tuesday after Walmart’s (NYSE:WMT) One launched its buy now pay later (BNPL) service at the retail giant’s stores. With this comes the addition of One of the company’s kio…,https://biztoc.com/x/262167c5623c3bde,https://c.biztoc.com/p/262167c5623c3bde/s.webp,2024-04-23T14:22:08Z,AFRM stock is falling on WMT's addition of OneAffirm (NASDAQ:AFRM) stock is falling on Tuesday after Walmarts (NYSE:WMT) One launched its buy now pay later (BNPL) service at the retail giants stores.… [+280 chars]
"{'id': None, 'name': 'Biztoc.com'}",bostonherald.com,Tesla’s first-quarter net income tumbles 55% as falling global sales and price cuts reduce profits,"Tesla’s first-quarter net income plummeted 55% as falling global sales and price cuts sliced into the electric vehicle maker’s revenue and profit margins. The Austin, Texas, company said it made $1.13 billion from January through March compared with $2.51 bil…",https://biztoc.com/x/136bb0ce9f87e99a,https://c.biztoc.com/p/136bb0ce9f87e99a/s.webp,2024-04-23T21:04:08Z,"Teslas first-quarter net income plummeted 55% as falling global sales and price cuts sliced into the electric vehicle makers revenue and profit margins.The Austin, Texas, company said it made $1.13 b… [+289 chars]"
"{'id': None, 'name': 'Biztoc.com'}",investorplace.com,3 EV Stocks to Buy ASAP Before Demand Ramps Right Back Up,"These stocks are screaming buys before an EV comeback Since the beginning of 2024, concern for the electric vehicle (EV) market has risen while many EV stocks have trended downward. After enjoying a red-hot surge of enthusiasm, the sector has definitely coole…",https://biztoc.com/x/df25bb6eb354d0cc,https://c.biztoc.com/p/df25bb6eb354d0cc/s.webp,2024-04-24T22:22:08Z,"These stocks are screaming buys before an EV comebackSince the beginning of 2024, concern for the electric vehicle (EV) market has risen while many EV stocks have trended downward. After enjoying a r… [+284 chars]"
"{'id': None, 'name': 'Biztoc.com'}",aol.com,Doubts about Tesla's performance reach fever pitch as electric vehicle giant reports earnings,But the Elon Musk-helmed electric vehicle giant is now facing some of the biggest questions in its history amid weakening sales and questions about Musk's focus. A growing share of investors want to know where the company is heading now that demand for all-el…,https://biztoc.com/x/d5b422eb91fd5947,https://c.biztoc.com/p/d5b422eb91fd5947/s.webp,2024-04-23T20:52:05Z,But the Elon Musk-helmed electric vehicle giant is now facing some of the biggest questions in its history amid weakening sales and questions about Musk's focus.A growing share of investors want to k… [+266 chars]
"{'id': None, 'name': 'Biztoc.com'}",fortune.com,Elon Musk’s shock firing of Supercharger team sparks broader fears about the future of the EV industry,"Elon Musk is on the warpath. Now the electric vehicle industry is no longer growing exponentially, he’s pivoting towards robotics having sacked more than a tenth of his workforce, shelved plans to build a low-cost car and fired his head of fast charging. Whil…",https://biztoc.com/x/df7ca7cc72b70464,https://c.biztoc.com/p/df7ca7cc72b70464/s.webp,2024-05-02T14:08:05Z,"Elon Musk is on the warpath. Now the electric vehicle industry is no longer growing exponentially, hes pivoting towards robotics having sacked more than a tenth of his workforce, shelved plans to bui… [+290 chars]"
"{'id': None, 'name': 'Biztoc.com'}",abcnews.go.com,Volkswagen revamps its approach in China in bid to overtake upstart EV makers,"Foreign automakers have been caught flat-footed in China by an electric vehicle boom that has shaken up the market over the last three years BEIJING -- As auto giant Volkswagen AG races to catch up with upstart Chinese competitors, it has drivers like 26-year…",https://biztoc.com/x/f961119170a55d05,https://c.biztoc.com/p/f961119170a55d05/s.webp,2024-04-28T14:48:05Z,Foreign automakers have been caught flat-footed in China by an electric vehicle boom that has shaken up the market over the last three yearsBEIJING -- As auto giant Volkswagen AG races to catch up wi… [+310 chars]
"{'id': None, 'name': 'Biztoc.com'}",aol.com,Musk's visit to China was a much-needed win for both sides,"None Elon Musk just made a quick trip to China, where he met with senior officials and struck a deal. • None The Beijing visit comes as trade tensions have ratcheted up between China and the US, including over EVs. • None And Musk notably skipped a recent vis…",https://biztoc.com/x/afa2e90d5875992d,https://c.biztoc.com/p/afa2e90d5875992d/s.webp,2024-04-30T09:44:08Z,"None Elon Musk just made a quick trip to China, where he met with senior officials and struck a deal.None The Beijing visit comes as trade tensions have ratcheted up between China and the US, includi… [+252 chars]"
"{'id': None, 'name': 'CleanTechnica'}",Steve Hanley,Tesla Clears FSD Hurdle In China But System Faces Further Scrutiny In US,"Tesla has won a key approval to roll out its Full Self Driving software suite in China but is facing calls for more regulations in the US, 
The post Tesla Clears FSD Hurdle In China But System Faces Further Scrutiny In US appeared first on CleanTechnica.",https://cleantechnica.com/2024/04/29/tesla-clears-fsd-hurdle-in-china-but-system-faces-further-scrutiny-in-us/,https://cleantechnica.com/wp-content/uploads/2024/04/Tesla-FSD-fail.png,2024-04-29T15:13:10Z,"Sign up for daily news updates from CleanTechnica on email. Or follow us on Google News!
The Beijing auto show is going on this week and Elon Musk made a quick trip to the Chinese capital, but not t… [+8532 chars]"
"{'id': None, 'name': 'Forbes'}","Billy Bambrough, Senior Contributor, 
 Billy Bambrough, Senior Contributor
 https://www.forbes.com/sites/billybambrough/","X ‘End Goal’ Revealed After Elon Musk Teased A Crypto Payments Bombshell That Could Blow up The Price Of Bitcoin, Ethereum, XRP And Dogecoin","An executive at Musk's social media company X has revealed the platforms payments ""end goal"" that could play havoc with the bitcoin price and wider crypto market...",https://www.forbes.com/sites/digital-assets/2024/04/28/x-end-goal-revealed-after-elon-musk-teased-a-crypto-payments-bombshell-that-could-blow-up-the-price-of-bitcoin-ethereum-xrp-and-dogecoin/,https://imageio.forbes.com/specials-images/imageserve/65a681d8f8e278139e96031d/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2024-04-28T12:15:18Z,"Bitcoinalong with other major cryptocurrencies ethereum, XRPXRP
 and dogecoinhave rocketed higher over the last year (and now could be heading into a key week).
Subscribe now to Forbes' CryptoAsset… [+3803 chars]"
"{'id': None, 'name': 'Forbes'}","Mary Whitfill Roeloffs, Forbes Staff, 
 Mary Whitfill Roeloffs, Forbes Staff
 https://www.forbes.com/sites/maryroeloffs/","Almost 65,000 Job Cuts Were Announced In April—And AI Was Blamed For The Most Losses Ever","Tesla's announcement of 14,000 layoffs made automotive the sector with the most job loss in April.",https://www.forbes.com/sites/maryroeloffs/2024/05/02/almost-65000-job-cuts-were-announced-in-april-and-ai-was-blamed-for-the-most-losses-ever/,"https://imageio.forbes.com/specials-images/imageserve/663289a740c04993f6575e9b/0x0.jpg?format=jpg&crop=929,522,x0,y55,safe&height=900&width=1600&fit=bounds",2024-05-02T11:30:00Z,"Nearly 65,000 people were cut from their jobs at U.S. based companies in April according to a report released Thursday by career services firm Challenger, Gray &amp; Christmas , with continued cuts i… [+2678 chars]"
"{'id': None, 'name': 'Biztoc.com'}",asiafinancial.com,Record Rains See Floods Swamp China’s ‘Factory Floor’,"Record-breaking rains have hit China’s densely populated Pearl River Delta, swamping the province once dubbed the “factory floor of the world”. Guangdong has been battered by unusually heavy, sustained and widespread rainfall over the last week, with powerful…",https://biztoc.com/x/87b9a0f5c18299a0,https://c.biztoc.com/p/87b9a0f5c18299a0/s.webp,2024-04-22T16:16:08Z,"Record-breaking rains have hit Chinas densely populated Pearl River Delta, swamping the province once dubbed the factory floor of the world.Guangdong has been battered by unusually heavy, sustained a… [+310 chars]"
"{'id': None, 'name': 'Biztoc.com'}",aol.com,"Alphabet earnings preview: All eyes on AI investments, ad market growth as Meta disappoints","Alphabet (GOOG, GOOGL) is set to release quarterly earnings after the bell on Thursday, continuing a big week for US tech giants coming off a punishing run on Wall Street. The company is expected to offer updates on the race to turn massive AI investments int…",https://biztoc.com/x/d11e226a07b6380a,https://c.biztoc.com/p/d11e226a07b6380a/s.webp,2024-04-25T14:34:05Z,"Alphabet (GOOG, GOOGL) is set to release quarterly earnings after the bell on Thursday, continuing a big week for US tech giants coming off a punishing run on Wall Street. The company is expected to … [+258 chars]"
"{'id': None, 'name': 'Biztoc.com'}",qz.com,The Dow drops 570 points as hopes for an interest rate cut fade,"It was a rough day for the Dow and other indexes as hotter-than-expected labor data increased speculation that the Federal Reserve would not be cutting interest rates anytime soon. The Federal Open Market Committee (FOMC) meeting began today, and the interest…",https://biztoc.com/x/4269026b1988843e,https://c.biztoc.com/p/4269026b1988843e/og.webp,2024-04-30T20:38:06Z,It was a rough day for the Dow and other indexes as hotter-than-expected labor data increased speculation that the Federal Reserve would not be cutting interest rates anytime soon. The Federal Open M… [+304 chars]
"{'id': None, 'name': 'Biztoc.com'}",watcher.guru,Price Prediction: May 2024,"The cryptocurrency market is undergoing another correction as we say goodbye to April. Bitcoin (BTC) has fallen 5.2% in the weekly charts, trading at just over $62,000. BTC’s plummet has trickled into other assets as well. Dogecoin (DOGE) has fallen 3.7% in t…",https://biztoc.com/x/b2624f32a4977b56,https://c.biztoc.com/p/b2624f32a4977b56/s.webp,2024-04-29T12:34:05Z,"The cryptocurrency market is undergoing another correction as we say goodbye to April. Bitcoin (BTC) has fallen 5.2% in the weekly charts, trading at just over $62,000. BTCs plummet has trickled into… [+282 chars]"
"{'id': None, 'name': 'Biztoc.com'}",fortune.com,Tesla’s Elon Musk speeds past Mark Zuckerberg on the billionaires list after Meta stock plummets on its cash-sucking AI plans,"Tesla’s stock rebound has helped Elon Musk get an edge over megabillionaire rival Mark Zuckerberg to secure his place as the world’s third-richest billionaire. Thanks to on-paper gains from his EV maker, Musk’s net worth rose to $185 billion, a nearly 9% jump…",https://biztoc.com/x/c009a2abecd103cf,https://c.biztoc.com/p/c009a2abecd103cf/og.webp,2024-04-27T02:30:06Z,Teslas stock rebound has helped Elon Musk get an edge over megabillionaire rival Mark Zuckerberg to secure his place as the worlds third-richest billionaire.Thanks to on-paper gains from his EV maker… [+260 chars]
"{'id': None, 'name': 'Biztoc.com'}",forbes.com,Dr. Elon and Mr. Musk: About Tesla’s Chaotic Robotaxi Pivot,The impulsive billionaire calmed investors with plans for cheaper EVs that he previously backburnered. Then he muddled the story by cutting its fast-growing EV charging service team as he prioritizes an autonomous ride business that doesn’t appear close to be…,https://biztoc.com/x/9a48e898b9414bcd,https://c.biztoc.com/p/9a48e898b9414bcd/og.webp,2024-05-03T08:26:10Z,The impulsive billionaire calmed investors with plans for cheaper EVs that he previously backburnered. Then he muddled the story by cutting its fast-growing EV charging service team as he prioritizes… [+279 chars]
"{'id': None, 'name': 'Biztoc.com'}",aol.com,Nvidia CEO Jensen Huang’s staff say he is a demanding perfectionist who’s not easy to work for,"Jensen Huang didn't build Nvidia into a $2 trillion company without setting high standards for his staff—and while they say it makes him difficult to work for, Huang welcomes the label of ""perfectionist"". The Taiwan-born entrepreneur owns approximately 3.5% o…",https://biztoc.com/x/d3922fe09e5ddab5,https://c.biztoc.com/p/d3922fe09e5ddab5/s.webp,2024-04-30T13:28:07Z,"Jensen Huang didn't build Nvidia into a $2 trillion company without setting high standards for his staffand while they say it makes him difficult to work for, Huang welcomes the label of ""perfectioni… [+275 chars]"
"{'id': None, 'name': 'Deadline'}",Armando Tinoco,‘Last Week Tonight’: John Oliver Jokes He’s “Close” To Proving Hugh Jackman Was Brought By A UFO; Dings Tesla For Cybertruck Recall,"John Oliver dedicated his latest episode of Last Week Tonight to UFOs and started talking about the topic, making a crazy joke about Hugh Jackman. “Our main story tonight concerns UFOs,” Oliver said on the HBO late-night show. “They brought us great album art…",http://deadline.com/2024/04/last-week-tonight-john-oliver-jokes-hugh-jackman-ufo-tesla-cybertruck-1235891286/,https://deadline.com/wp-content/uploads/2024/04/hugh-jackman-last-week-tonight.jpg?w=1024,2024-04-22T04:07:22Z,"John Oliver dedicated his latest episode of Last Week Tonight to UFOs and started talking about the topic, making a crazy joke about Hugh Jackman.
“Our main story tonight concerns UFOs,” Oliver said… [+1344 chars]"
"{'id': None, 'name': 'Quartz India'}",William Gavin,Hertz is ditching even more electric cars,"Hertz is ditching more of its fleet of electric vehicles, which it says are unreliable and more expensive than gas-guzzlers, as it reports a $392 million loss for the first quarter of 2024.Read more...",https://qz.com/hertz-ev-sales-tesla-rental-cars-1851438100,"https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/4e498ed3a2009c4d09e881b6f66ccf65.jpg",2024-04-26T14:34:47Z,"Hertz is ditching more of its fleet of electric vehicles, which it says are unreliable and more expensive than gas-guzzlers, as it reports a $392 million loss for the first quarter of 2024.
The Este… [+1858 chars]"
"{'id': None, 'name': 'Quartz India'}",William Gavin,"Volkswagen workers vote to join the UAW, fueling unionizing push","Workers at Volkswagen’s factory in Chattanooga, Tennessee, have voted to join the United Auto Workers (UAW) union. It’s the UAW’s latest victory in its long road to its goal of organizing every manufacturing plant operated by a major automaker in the United S…",https://qz.com/volkswagen-tennessee-autoworkers-join-uaw-labor-union-1851425883,"https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/a72225fb4496d08da12b002efd912669.jpg",2024-04-22T15:23:00Z,"Workers at Volkswagens factory in Chattanooga, Tennessee, have voted to join the United Auto Workers (UAW) union. Its the UAWs latest victory in its long road to its goal of organizing every manufact… [+2462 chars]"
"{'id': None, 'name': 'Quartz India'}",Laura Bratton,Wall Street sees Google stock rallying to $200 because maybe Google can win AI after all,"Analysts from JPMorgan, Jefferies, and other firms all hiked their price targets, as fears of AI overtaking search subside",https://qz.com/google-stock-rally-ai-search-wall-street-analysts-1851438633,"https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/4fa425273d9be3f299bea63e4238cdb9.jpg",2024-04-26T16:28:00Z,"Wall Street thinks Google stock will keep surging after a brief stall in February and March.
Analysts from Jefferies, JPMorgan Chase, Bank of America, and Raymond James on Friday all raised their pr… [+1980 chars]"
"{'id': None, 'name': 'Quartz India'}",Rocio Fabbro,Only 3 states in America have zero billionaires,Billionaires reside across the U.S. — save for a handful of states,https://qz.com/billionaires-america-states-forbes-list-1851454053,"https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/18a7efa211c3af3de8a852d0e32e1b89.jpg",2024-05-03T14:55:00Z,"newa
From Miamis Billionaire Bunker to San Franciscos Bay Area, and just about everywhere in between, billionaires can be found across the country except in a few select states.
Alaska, Delaware, a… [+2157 chars]"
"{'id': None, 'name': 'Biztoc.com'}",theguardian.com,"Volkswagen ‘the first domino to fall’ after union vote, says UAW president","After celebrating his union’s historic victory at a Volkswagen plant in Tennessee, Shawn Fain, president of the United Auto Workers, told the Guardian that he was confident of more unionization wins at auto plants across the US, saying: “The workers at VW are…",https://biztoc.com/x/3a2c94a8b6555851,https://c.biztoc.com/p/3a2c94a8b6555851/og.webp,2024-04-22T16:28:08Z,"After celebrating his unions historic victory at a Volkswagen plant in Tennessee, Shawn Fain, president of the United Auto Workers, told the Guardian that he was confident of more unionization wins a… [+291 chars]"
"{'id': None, 'name': 'TechSpot'}",Rob Thubron,"Tesla lays off entire Supercharger and new vehicles teams, weeks after previous cuts","Rebecca Tinucci, Tesla's senior director of EV charging, will be leaving the automaker. Being shown the door alongside Tinucci will be all 500 members of the team that reported to her, writes The Information.Read Entire Article",https://www.techspot.com/news/102813-tesla-lays-off-entire-supercharger-new-vehicle-teams.html,https://www.techspot.com/images2/news/bigimage/2023/12/2023-12-21-image-7.jpg,2024-05-01T10:16:00Z,"What just happened? Tesla is making its second round of mass layoffs in just two weeks. This time, it's the Supercharger team that is being let go, along with the head of new vehicle development and … [+2768 chars]"
"{'id': None, 'name': 'Quartz India'}",Morgan Haefner,The Memo: Amenity patrol,"Hello, Memo readers!Read more...",https://qz.com/emails/quartz-at-work/1851441617/the-memo-amenity-patrol,"https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/83adbbcd48ae7eb6658138af4d5ca12c.jpg",2024-04-29T19:45:00Z,"Hello, Memo readers!
Private call booths. Libraries. Lounge areas. Dining and entertainment.
Would you think were describing an office? Maybe not yet, but businesses sure hope thats how we will one… [+2101 chars]"
"{'id': None, 'name': 'Biztoc.com'}",tftc.io,Coal Giant Alliance Resource Mines 425 BTC,"Alliance Resource Partners (ARLP), a $2.8 billion coal mining company, has announced during a recent Q1 earnings call that it has ventured into bitcoin mining by utilizing excess energy. The company, which is listed on the Nasdaq, is now holding 425 bitcoins …",https://biztoc.com/x/06ed40294b0fef9d,https://c.biztoc.com/p/06ed40294b0fef9d/s.webp,2024-04-30T18:22:10Z,"Alliance Resource Partners (ARLP), a $2.8 billion coal mining company, has announced during a recent Q1 earnings call that it has ventured into bitcoin mining by utilizing excess energy. The company,… [+278 chars]"
"{'id': None, 'name': 'Biztoc.com'}",aol.com,Meta more than doubles Q1 profit but revenue guidance pulls shares down after-hours,"Facebook and Instagram parent company Meta said Wednesday its first-quarter profit more than doubled, boosted by higher advertising revenue and a 6% increase on the average price of ads on its platforms. But its shares dropped sharply in after-hours trading f…",https://biztoc.com/x/d9d3073fc615adfe,https://c.biztoc.com/p/d9d3073fc615adfe/s.webp,2024-04-24T22:38:06Z,"Facebook and Instagram parent company Meta said Wednesday its first-quarter profit more than doubled, boosted by higher advertising revenue and a 6% increase on the average price of ads on its platfo… [+297 chars]"
"{'id': None, 'name': 'Biztoc.com'}",finance.yahoo.com,"Cathie Wood's Ark Invest has destroyed $14 billion in wealth over the past decade, Morningstar says","None Cathie Wood's Ark Invest has destroyed $14 billion in wealth over the past decade. • None A Morningstar analysis found that Ark Invest topped the list of wealth destroyers among other investment companies. • None ""These funds managed to lose value for sh…",https://biztoc.com/x/47c5965d9bfbe3e5,https://c.biztoc.com/p/47c5965d9bfbe3e5/s.webp,2024-04-26T16:56:05Z,None Cathie Wood's Ark Invest has destroyed $14 billion in wealth over the past decade.None A Morningstar analysis found that Ark Invest topped the list of wealth destroyers among other investment co… [+294 chars]
"{'id': None, 'name': 'CleanTechnica'}",Zachary Shahan,US EV Sales Up 170% in 1st Quarter vs. 1st Quarter of 2021,"One of the hottest topics of the year in the auto industry has been hype about EV sales drooping, or at least not living up to expectations. How much substance is actually in that hype? Well, a little bit, but digging deeper, we can see that the EV market is …",https://cleantechnica.com/2024/05/04/us-ev-sales-up-71-in-1st-quarter-vs-1st-quarter-of-2022/,https://cleantechnica.com/wp-content/uploads/2024/05/US-EV-Sales-Changes-CHART.png,2024-05-05T03:58:31Z,"Sign up for daily news updates from CleanTechnica on email. Or follow us on Google News!
One of the hottest topics of the year in the auto industry has been hype about EV sales drooping, or at least… [+1439 chars]"
"{'id': None, 'name': 'Forbes'}","Megan Poinski, Forbes Staff, 
 Megan Poinski, Forbes Staff
 https://www.forbes.com/sites/meganpoinski/",How Businesses Can Attract Government Spending,"The published version of Forbes’ CEO newsletter delivers the latest news for today's and tomorrow's business leaders and decision makers, delivered to inboxes Sundays.",https://www.forbes.com/sites/meganpoinski/2024/04/21/how-businesses-can-attract-government-spending/,"https://imageio.forbes.com/specials-images/imageserve/662515b158667019d7a6a6e8/0x0.jpg?format=jpg&crop=1548,870,x0,y68,safe&height=900&width=1600&fit=bounds",2024-04-21T16:00:08Z,"This is the published version of Forbes CEO newsletter, which offers the latest news for today's and tomorrow's business leaders and decision makers. Click here to get it delivered to your inbox ever… [+12923 chars]"
"{'id': None, 'name': 'CleanTechnica'}",Zachary Shahan,What Is Actually Going On With Tesla’s New “Tiny Y” & “Tiny 3” Approach?,I found something a bit strange and confusing in this quarter’s Tesla shareholder letter and conference call. Much of the news in recent weeks was about Tesla reportedly dropping the lower-cost car it was supposed to be working on. That stemmed from a pretty …,https://cleantechnica.com/2024/04/26/what-is-actually-going-on-with-teslas-new-tiny-y-tiny-3-approach/,https://cleantechnica.com/wp-content/uploads/2023/12/Tesla-Model-3-steering-wheel-service-6-CleanTechnica-watermark.png,2024-04-26T15:35:31Z,"Sign up for daily news updates from CleanTechnica on email. Or follow us on Google News!
I found something a bit strange and confusing in this quarter’s Tesla shareholder letter and conference call.… [+5443 chars]"
"{'id': None, 'name': ""Paul Tan's Automotive News""}",Gerard Lye,Tesla Model 3 rendered as a hatchback and wagon,"Tesla Model 3 hatchback rendering The Tesla Model 3 is the brand’s cheapest electric vehicle (EV) that is offered as a sedan only, but what if there were other body styles available? That’s exactly what […]
The post Tesla Model 3 rendered as a hatchback and w…",https://paultan.org/2024/05/03/tesla-model-3-rendered-as-a-hatchback-and-wagon/,https://paultan.org/image/2024/05/Tesla-Model-3-hatchback-Theo-render-1-1200x628.jpg,2024-05-03T03:19:59Z,"Tesla Model 3 hatchback rendering
The Tesla Model 3 is the brands cheapest electric vehicle (EV) that is offered as a sedan only, but what if there were other body styles available? Thats exactly wh… [+2074 chars]"
"{'id': None, 'name': ""Paul Tan's Automotive News""}",Paul Tan,"2024 Tesla Model 3 Performance now available from RM242k – 460 hp, 0-100 in 3.1s, 528 km range","Tesla has finally released the Performance model of the Tesla Model 3 Highland range. Previously speculated to be called the Model 3 Ludricous because of the badging seen on the rear and the fact that […]
The post 2024 Tesla Model 3 Performance now available …",https://paultan.org/2024/04/24/2024-tesla-model-3-performance-now-available-from-rm242k-460-hp-0-100-in-3-1s-528-km-range/,https://paultan.org/image/2024/04/460-hp-0-100-3.1s-rm242k-1200x630.png,2024-04-24T01:35:14Z,Tesla has finally released the Performance model of the Tesla Model 3 Highland range. Previously speculated to be called the Model 3 Ludricous because of the badging seen on the rear and the fact tha… [+2021 chars]
"{'id': None, 'name': 'MobileSyrup'}",Brad Bennett,Tesla teases beta-looking preview of upcoming Robotaxi app,"Tesla has changed its Robotaxi plan a few times over the years, and its most recent iteration appears to involve a new car and software in the Tesla app. The EV, which is set to be unveiled on August 8th, appears to be an entirely separate vehicle, suggesting…",https://mobilesyrup.com/2024/04/24/tesla-teases-robotaxi-app-interface/,https://cdn.mobilesyrup.com/wp-content/uploads/2024/04/tesla-robotaxi-app-scaled.jpg,2024-04-24T21:02:24Z,"Tesla has changed its Robotaxi plan a few times over the years, and its most recent iteration appears to involve a new car and software in the Tesla app.
The EV, which is set to be unveiled on Augus… [+1472 chars]"
"{'id': None, 'name': 'Forbes'}","JJ Kinahan, Senior Contributor, 
 JJ Kinahan, Senior Contributor
 https://www.forbes.com/sites/jjkinahan/","Amazon Beats, Starbucks Misses, Fed Scheduled To Deliver","According to the CME, it's unlikely we'll see an interest rate cut until at least September.",https://www.forbes.com/sites/jjkinahan/2024/05/01/amazon-beats-starbucks-misses-fed-scheduled-to-deliver/,https://imageio.forbes.com/specials-images/imageserve/62ea7c5fd42d91edc57b70c3/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2024-05-01T12:12:38Z,"Starbucks same store sales fell a surprising 4% leading the company to lower earnings forecasts. ... [+] (Photo by Christopher Furlong/Getty Images)
Getty Images
Key Takeaways
<ul><li>Artificial I… [+5893 chars]"
"{'id': None, 'name': 'Forbes'}","Robert Hart, Forbes Staff, 
 Robert Hart, Forbes Staff
 https://www.forbes.com/sites/roberthart/",Elon Musk Says Tesla’s Humanoid Optimus Robot Could Launch Next Year—Here's What Experts Think,"The robots will not come close to bringing in the kind of money Tesla’s cars do, and experts said it’s a long shot as to whether Musk could meaningfully launch Optimus by the end of 2025.",https://www.forbes.com/sites/roberthart/2024/04/26/elon-musk-says-teslas-humanoid-optimus-robot-could-launch-next-year-heres-what-experts-think/,"https://imageio.forbes.com/specials-images/imageserve/662bc0d2a56758681694121e/0x0.jpg?format=jpg&crop=1641,923,x0,y85,safe&height=900&width=1600&fit=bounds",2024-04-26T14:58:55Z,"Tesla could start selling its humanoid Optimus robot by the end of next year and one day will rake in more cash from robots than cars, CEO Elon Musk told investors on Tuesday, another ambitious claim… [+5899 chars]"
"{'id': None, 'name': 'Forbes'}","JJ Kinahan, Senior Contributor, 
 JJ Kinahan, Senior Contributor
 https://www.forbes.com/sites/jjkinahan/",More Earnings And A Fed Meeting,"According to FactSet, 46% of the companies in the S&P 500 have reported earnings, with 77% beating estimates.",https://www.forbes.com/sites/jjkinahan/2024/04/29/more-earnings-and-a-fed-meeting/,https://imageio.forbes.com/specials-images/imageserve/662f8a094ff54d7c8fc89ebb/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2024-04-29T12:45:21Z,"Amazon is just one of the bigger names reporting earnings later this week. (Photo by Smith ... [+] Collection/Gado/Getty Images)
Getty Images
Key Takeaways
<ul><li>Big Week For Earnings</li><li>FO… [+4066 chars]"
